images,category
1\fake_2_112179.jpg,1
2\print_2_7547.jpg,2
2\print_1_2833.jpg,2
2\print_1_1327.jpg,2
2\print_2_7580.jpg,2
0\genuine_4_73584.jpg,0
2\print_2_5360.jpg,2
2\print_1_1468.jpg,2
1\fake_4_177970.jpg,1
0\genuine_5_86617.jpg,0
1\fake_8_248067.jpg,1
1\fake_1_4660.jpg,1
0\genuine_5_81901.jpg,0
1\fake_1_10888.jpg,1
1\fake_4_207336.jpg,1
1\fake_3_135207.jpg,1
0\genuine_4_70701.jpg,0
0\genuine_4_60237.jpg,0
2\print_1_3604.jpg,2
2\print_1_3544.jpg,2
1\fake_3_134480.jpg,1
0\genuine_4_71704.jpg,0
1\fake_3_152439.jpg,1
2\print_2_6554.jpg,2
1\fake_2_59346.jpg,1
2\print_1_2125.jpg,2
0\genuine_3_51945.jpg,0
1\fake_3_137238.jpg,1
1\fake_2_100029.jpg,1
1\fake_3_141005.jpg,1
0\genuine_4_78674.jpg,0
2\print_2_5815.jpg,2
0\genuine_5_80910.jpg,0
1\fake_3_149872.jpg,1
0\genuine_4_71211.jpg,0
2\print_2_6553.jpg,2
0\genuine_4_64949.jpg,0
1\fake_2_98462.jpg,1
1\fake_4_231106.jpg,1
0\genuine_1_10640.jpg,0
1\fake_2_102321.jpg,1
0\genuine_1_6195.jpg,0
2\print_1_2913.jpg,2
2\print_1_2903.jpg,2
0\genuine_4_68559.jpg,0
2\print_1_1751.jpg,2
0\genuine_5_81955.jpg,0
2\print_2_4534.jpg,2
1\fake_4_213066.jpg,1
1\fake_1_43162.jpg,1
1\fake_1_539.jpg,1
0\genuine_3_46599.jpg,0
1\fake_4_210621.jpg,1
0\genuine_3_56616.jpg,0
1\fake_1_28576.jpg,1
2\print_2_7938.jpg,2
0\genuine_2_34040.jpg,0
1\fake_3_169180.jpg,1
1\fake_1_49163.jpg,1
0\genuine_3_42388.jpg,0
1\fake_3_152411.jpg,1
0\genuine_3_42013.jpg,0
1\fake_1_48995.jpg,1
1\fake_1_11255.jpg,1
0\genuine_3_43809.jpg,0
1\fake_3_121792.jpg,1
0\genuine_2_23413.jpg,0
1\fake_4_193586.jpg,1
2\print_2_7264.jpg,2
2\print_1_2831.jpg,2
2\print_2_5198.jpg,2
1\fake_2_80228.jpg,1
2\print_2_5898.jpg,2
0\genuine_3_46077.jpg,0
0\genuine_2_31643.jpg,0
1\fake_2_93265.jpg,1
1\fake_4_190863.jpg,1
0\genuine_5_86295.jpg,0
2\print_1_3104.jpg,2
0\genuine_2_38118.jpg,0
1\fake_8_243814.jpg,1
1\fake_4_207681.jpg,1
0\genuine_2_38653.jpg,0
0\genuine_4_73080.jpg,0
1\fake_3_169256.jpg,1
0\genuine_5_82891.jpg,0
1\fake_6_237245.jpg,1
2\print_1_1706.jpg,2
1\fake_4_220918.jpg,1
0\genuine_4_69881.jpg,0
2\print_2_5146.jpg,2
2\print_1_1510.jpg,2
1\fake_2_66277.jpg,1
1\fake_4_203371.jpg,1
1\fake_4_188956.jpg,1
0\genuine_4_68734.jpg,0
2\print_2_6100.jpg,2
0\genuine_5_84379.jpg,0
1\fake_4_182743.jpg,1
0\genuine_3_40196.jpg,0
0\genuine_4_68125.jpg,0
2\print_2_7132.jpg,2
1\fake_2_110544.jpg,1
2\print_2_4658.jpg,2
2\print_1_1068.jpg,2
0\genuine_2_22737.jpg,0
0\genuine_3_39682.jpg,0
2\print_1_2343.jpg,2
1\fake_4_202689.jpg,1
0\genuine_3_53418.jpg,0
2\print_2_7180.jpg,2
1\fake_3_127234.jpg,1
2\print_1_3971.jpg,2
1\fake_3_155827.jpg,1
1\fake_1_55592.jpg,1
0\genuine_2_32849.jpg,0
2\print_1_209.jpg,2
0\genuine_3_55177.jpg,0
0\genuine_1_12731.jpg,0
1\fake_4_230804.jpg,1
1\fake_3_160304.jpg,1
0\genuine_2_29442.jpg,0
0\genuine_5_81004.jpg,0
1\fake_2_102667.jpg,1
1\fake_4_190722.jpg,1
0\genuine_2_22032.jpg,0
2\print_2_4391.jpg,2
2\print_1_1484.jpg,2
1\fake_1_29441.jpg,1
1\fake_1_13834.jpg,1
1\fake_4_191639.jpg,1
1\fake_3_138286.jpg,1
2\print_2_4758.jpg,2
1\fake_3_138283.jpg,1
1\fake_3_125772.jpg,1
0\genuine_1_4077.jpg,0
1\fake_3_127378.jpg,1
1\fake_4_181455.jpg,1
1\fake_3_159543.jpg,1
0\genuine_1_142.jpg,0
2\print_1_2663.jpg,2
0\genuine_2_27314.jpg,0
2\print_1_1709.jpg,2
0\genuine_2_24965.jpg,0
2\print_2_4119.jpg,2
0\genuine_2_38248.jpg,0
0\genuine_2_35586.jpg,0
1\fake_7_241318.jpg,1
0\genuine_1_18336.jpg,0
1\fake_8_247475.jpg,1
0\genuine_1_7754.jpg,0
2\print_1_3871.jpg,2
1\fake_3_120206.jpg,1
0\genuine_3_56030.jpg,0
2\print_1_831.jpg,2
2\print_1_3780.jpg,2
1\fake_4_190144.jpg,1
0\genuine_1_5342.jpg,0
0\genuine_4_76147.jpg,0
0\genuine_2_32674.jpg,0
0\genuine_3_41886.jpg,0
0\genuine_4_73317.jpg,0
2\print_1_2364.jpg,2
1\fake_1_34682.jpg,1
2\print_2_7743.jpg,2
2\print_1_2994.jpg,2
2\print_1_3914.jpg,2
1\fake_3_145665.jpg,1
1\fake_2_94875.jpg,1
0\genuine_4_78275.jpg,0
2\print_1_3798.jpg,2
1\fake_1_40614.jpg,1
1\fake_3_149088.jpg,1
0\genuine_3_40399.jpg,0
1\fake_1_38181.jpg,1
2\print_1_1945.jpg,2
2\print_1_3779.jpg,2
0\genuine_4_60199.jpg,0
2\print_1_648.jpg,2
0\genuine_1_13317.jpg,0
2\print_1_3180.jpg,2
1\fake_3_135697.jpg,1
0\genuine_5_82174.jpg,0
1\fake_8_242669.jpg,1
0\genuine_3_54831.jpg,0
0\genuine_1_7898.jpg,0
0\genuine_3_44913.jpg,0
1\fake_3_118309.jpg,1
2\print_1_1839.jpg,2
0\genuine_2_22104.jpg,0
1\fake_2_80606.jpg,1
1\fake_2_58920.jpg,1
0\genuine_3_57745.jpg,0
0\genuine_3_49232.jpg,0
0\genuine_5_80978.jpg,0
1\fake_2_101419.jpg,1
0\genuine_1_13582.jpg,0
0\genuine_1_2324.jpg,0
0\genuine_5_85503.jpg,0
1\fake_1_8851.jpg,1
0\genuine_2_27225.jpg,0
0\genuine_4_61442.jpg,0
0\genuine_3_58878.jpg,0
1\fake_1_31624.jpg,1
2\print_1_3852.jpg,2
0\genuine_3_51599.jpg,0
0\genuine_1_3469.jpg,0
0\genuine_3_45811.jpg,0
0\genuine_1_15565.jpg,0
1\fake_1_41526.jpg,1
1\fake_4_202934.jpg,1
2\print_2_4507.jpg,2
0\genuine_3_44499.jpg,0
2\print_1_910.jpg,2
2\print_1_1465.jpg,2
2\print_1_3434.jpg,2
1\fake_8_243710.jpg,1
1\fake_7_240494.jpg,1
1\fake_2_87437.jpg,1
0\genuine_5_79792.jpg,0
2\print_2_6233.jpg,2
2\print_2_4243.jpg,2
1\fake_1_27909.jpg,1
0\genuine_4_78365.jpg,0
2\print_1_1367.jpg,2
0\genuine_4_61457.jpg,0
1\fake_3_171974.jpg,1
1\fake_1_32996.jpg,1
0\genuine_3_52936.jpg,0
2\print_2_4059.jpg,2
1\fake_2_110986.jpg,1
1\fake_2_69100.jpg,1
0\genuine_2_32287.jpg,0
0\genuine_2_33168.jpg,0
1\fake_3_171186.jpg,1
1\fake_1_13818.jpg,1
0\genuine_5_87462.jpg,0
2\print_1_3473.jpg,2
0\genuine_3_55982.jpg,0
0\genuine_4_68821.jpg,0
1\fake_2_96078.jpg,1
2\print_1_2796.jpg,2
1\fake_3_139083.jpg,1
1\fake_2_84378.jpg,1
0\genuine_4_72868.jpg,0
1\fake_4_209331.jpg,1
1\fake_1_44700.jpg,1
1\fake_1_52346.jpg,1
2\print_2_4749.jpg,2
0\genuine_2_38264.jpg,0
1\fake_4_202633.jpg,1
2\print_2_4555.jpg,2
1\fake_3_171746.jpg,1
0\genuine_2_33019.jpg,0
2\print_1_1763.jpg,2
0\genuine_4_63024.jpg,0
2\print_2_4539.jpg,2
0\genuine_5_87118.jpg,0
2\print_1_1352.jpg,2
2\print_2_4245.jpg,2
2\print_2_5801.jpg,2
2\print_1_2278.jpg,2
2\print_2_6086.jpg,2
2\print_1_1135.jpg,2
1\fake_2_91015.jpg,1
0\genuine_2_36270.jpg,0
2\print_2_5554.jpg,2
1\fake_3_150791.jpg,1
0\genuine_3_44912.jpg,0
0\genuine_4_74377.jpg,0
1\fake_1_13454.jpg,1
2\print_2_7744.jpg,2
2\print_1_3751.jpg,2
2\print_1_2067.jpg,2
2\print_1_38.jpg,2
0\genuine_2_37677.jpg,0
0\genuine_3_43042.jpg,0
2\print_1_3748.jpg,2
2\print_2_5019.jpg,2
2\print_1_87.jpg,2
0\genuine_1_2541.jpg,0
1\fake_1_12434.jpg,1
1\fake_1_28963.jpg,1
2\print_1_1730.jpg,2
0\genuine_3_47008.jpg,0
2\print_2_4476.jpg,2
2\print_2_6129.jpg,2
2\print_1_2825.jpg,2
0\genuine_5_80222.jpg,0
1\fake_2_113115.jpg,1
1\fake_4_202210.jpg,1
1\fake_3_140690.jpg,1
1\fake_3_137003.jpg,1
2\print_1_2398.jpg,2
2\print_2_6569.jpg,2
1\fake_4_186739.jpg,1
2\print_2_6676.jpg,2
1\fake_4_191731.jpg,1
2\print_2_6700.jpg,2
1\fake_4_226452.jpg,1
1\fake_4_217651.jpg,1
1\fake_7_242112.jpg,1
1\fake_2_97733.jpg,1
1\fake_3_119276.jpg,1
0\genuine_3_42825.jpg,0
2\print_2_6052.jpg,2
0\genuine_1_13684.jpg,0
1\fake_4_210435.jpg,1
0\genuine_2_26957.jpg,0
1\fake_1_116.jpg,1
0\genuine_5_83400.jpg,0
2\print_1_1239.jpg,2
1\fake_6_237789.jpg,1
1\fake_3_164072.jpg,1
0\genuine_3_45927.jpg,0
2\print_2_7035.jpg,2
1\fake_1_16091.jpg,1
0\genuine_4_60416.jpg,0
2\print_2_7208.jpg,2
1\fake_3_167036.jpg,1
0\genuine_2_33837.jpg,0
2\print_1_2649.jpg,2
2\print_2_6377.jpg,2
0\genuine_5_87532.jpg,0
1\fake_2_107887.jpg,1
0\genuine_1_2683.jpg,0
1\fake_1_38610.jpg,1
2\print_2_4591.jpg,2
2\print_1_2132.jpg,2
2\print_1_1127.jpg,2
0\genuine_2_38637.jpg,0
1\fake_1_36684.jpg,1
0\genuine_4_59625.jpg,0
1\fake_1_39451.jpg,1
2\print_1_1690.jpg,2
1\fake_4_200609.jpg,1
1\fake_1_53347.jpg,1
2\print_1_636.jpg,2
0\genuine_1_6440.jpg,0
2\print_1_1304.jpg,2
0\genuine_4_70085.jpg,0
2\print_2_7761.jpg,2
1\fake_4_220229.jpg,1
2\print_2_7875.jpg,2
2\print_1_468.jpg,2
1\fake_4_196706.jpg,1
1\fake_1_10645.jpg,1
0\genuine_2_35781.jpg,0
1\fake_4_220066.jpg,1
2\print_2_6508.jpg,2
2\print_1_1963.jpg,2
0\genuine_1_1259.jpg,0
1\fake_4_189074.jpg,1
0\genuine_4_63774.jpg,0
0\genuine_5_86539.jpg,0
1\fake_4_199821.jpg,1
2\print_1_802.jpg,2
1\fake_1_6055.jpg,1
1\fake_4_208361.jpg,1
0\genuine_3_45297.jpg,0
0\genuine_3_45417.jpg,0
1\fake_3_162592.jpg,1
2\print_2_4913.jpg,2
1\fake_4_210709.jpg,1
0\genuine_1_15143.jpg,0
0\genuine_2_25293.jpg,0
0\genuine_3_51051.jpg,0
2\print_2_5467.jpg,2
0\genuine_3_53759.jpg,0
0\genuine_2_22081.jpg,0
1\fake_4_189980.jpg,1
2\print_1_387.jpg,2
0\genuine_3_52753.jpg,0
2\print_2_5233.jpg,2
2\print_1_2665.jpg,2
2\print_2_7798.jpg,2
0\genuine_3_50845.jpg,0
0\genuine_3_46975.jpg,0
0\genuine_5_86267.jpg,0
2\print_1_3001.jpg,2
0\genuine_1_15903.jpg,0
1\fake_7_242262.jpg,1
0\genuine_2_28701.jpg,0
0\genuine_1_117.jpg,0
1\fake_3_117748.jpg,1
1\fake_1_266.jpg,1
2\print_1_401.jpg,2
1\fake_4_184339.jpg,1
2\print_1_2593.jpg,2
0\genuine_3_53175.jpg,0
0\genuine_2_24339.jpg,0
0\genuine_4_60456.jpg,0
0\genuine_5_83704.jpg,0
1\fake_1_53670.jpg,1
2\print_1_369.jpg,2
2\print_2_7126.jpg,2
0\genuine_2_32070.jpg,0
1\fake_2_66530.jpg,1
0\genuine_3_50856.jpg,0
0\genuine_1_13059.jpg,0
2\print_1_1496.jpg,2
2\print_2_5002.jpg,2
1\fake_7_239217.jpg,1
2\print_1_2569.jpg,2
1\fake_1_45130.jpg,1
1\fake_3_148292.jpg,1
0\genuine_1_1215.jpg,0
0\genuine_1_1632.jpg,0
1\fake_2_85293.jpg,1
1\fake_3_145637.jpg,1
2\print_2_5986.jpg,2
1\fake_2_65504.jpg,1
0\genuine_3_53958.jpg,0
0\genuine_2_25075.jpg,0
1\fake_2_84358.jpg,1
1\fake_3_164033.jpg,1
1\fake_4_213922.jpg,1
1\fake_4_175100.jpg,1
0\genuine_2_23614.jpg,0
2\print_2_6186.jpg,2
0\genuine_3_55886.jpg,0
0\genuine_4_77139.jpg,0
1\fake_1_8404.jpg,1
2\print_1_169.jpg,2
0\genuine_2_34848.jpg,0
0\genuine_3_48282.jpg,0
1\fake_4_183658.jpg,1
2\print_1_2775.jpg,2
1\fake_4_215222.jpg,1
2\print_2_7195.jpg,2
1\fake_3_152458.jpg,1
2\print_2_6280.jpg,2
1\fake_4_198677.jpg,1
2\print_2_6474.jpg,2
2\print_1_1967.jpg,2
0\genuine_2_25629.jpg,0
2\print_2_7518.jpg,2
2\print_2_6996.jpg,2
1\fake_4_176964.jpg,1
1\fake_1_4744.jpg,1
2\print_1_3169.jpg,2
1\fake_2_98789.jpg,1
2\print_1_2108.jpg,2
1\fake_1_31428.jpg,1
1\fake_3_122642.jpg,1
1\fake_1_57499.jpg,1
1\fake_7_240848.jpg,1
1\fake_4_192518.jpg,1
1\fake_1_44003.jpg,1
0\genuine_2_20481.jpg,0
0\genuine_3_43866.jpg,0
0\genuine_3_59081.jpg,0
0\genuine_3_45442.jpg,0
0\genuine_1_12910.jpg,0
0\genuine_2_20144.jpg,0
0\genuine_1_1875.jpg,0
0\genuine_4_64842.jpg,0
1\fake_3_153835.jpg,1
1\fake_2_107737.jpg,1
1\fake_4_180251.jpg,1
2\print_1_794.jpg,2
1\fake_4_227575.jpg,1
1\fake_2_90793.jpg,1
1\fake_7_240562.jpg,1
0\genuine_4_74776.jpg,0
2\print_1_3297.jpg,2
1\fake_1_6415.jpg,1
0\genuine_2_29704.jpg,0
1\fake_4_226510.jpg,1
1\fake_1_18523.jpg,1
0\genuine_1_10853.jpg,0
1\fake_2_72340.jpg,1
2\print_2_7055.jpg,2
0\genuine_2_28373.jpg,0
2\print_2_7520.jpg,2
2\print_1_3513.jpg,2
1\fake_3_162466.jpg,1
1\fake_2_92961.jpg,1
2\print_1_3171.jpg,2
0\genuine_4_75116.jpg,0
1\fake_3_137736.jpg,1
1\fake_2_62592.jpg,1
2\print_2_5132.jpg,2
0\genuine_1_3060.jpg,0
0\genuine_1_4889.jpg,0
1\fake_2_85370.jpg,1
0\genuine_4_60428.jpg,0
1\fake_4_220455.jpg,1
1\fake_1_45134.jpg,1
1\fake_2_92012.jpg,1
1\fake_8_243838.jpg,1
2\print_1_1423.jpg,2
0\genuine_3_50916.jpg,0
0\genuine_4_76445.jpg,0
0\genuine_2_35823.jpg,0
1\fake_1_54611.jpg,1
0\genuine_4_60958.jpg,0
2\print_2_7279.jpg,2
1\fake_2_111668.jpg,1
1\fake_4_204430.jpg,1
0\genuine_3_45545.jpg,0
0\genuine_1_4479.jpg,0
1\fake_2_65247.jpg,1
1\fake_2_106899.jpg,1
1\fake_2_110048.jpg,1
1\fake_1_54722.jpg,1
2\print_2_5616.jpg,2
0\genuine_1_14893.jpg,0
1\fake_3_152716.jpg,1
1\fake_5_233628.jpg,1
2\print_2_6988.jpg,2
0\genuine_1_5517.jpg,0
0\genuine_4_76652.jpg,0
1\fake_2_71283.jpg,1
2\print_2_7105.jpg,2
2\print_2_7497.jpg,2
1\fake_2_69172.jpg,1
1\fake_4_230704.jpg,1
1\fake_4_187939.jpg,1
1\fake_1_23483.jpg,1
2\print_2_4271.jpg,2
2\print_2_5940.jpg,2
0\genuine_4_67326.jpg,0
1\fake_4_185812.jpg,1
2\print_1_1469.jpg,2
2\print_2_6681.jpg,2
0\genuine_2_28174.jpg,0
2\print_2_4669.jpg,2
1\fake_3_168605.jpg,1
2\print_2_6213.jpg,2
1\fake_1_18991.jpg,1
1\fake_1_48427.jpg,1
2\print_2_4337.jpg,2
0\genuine_2_22651.jpg,0
1\fake_1_14175.jpg,1
1\fake_4_180359.jpg,1
2\print_1_2032.jpg,2
2\print_2_6652.jpg,2
0\genuine_2_26832.jpg,0
0\genuine_3_42822.jpg,0
0\genuine_2_36281.jpg,0
2\print_2_7133.jpg,2
1\fake_5_232910.jpg,1
2\print_2_6216.jpg,2
2\print_1_528.jpg,2
0\genuine_4_62863.jpg,0
0\genuine_2_30355.jpg,0
0\genuine_2_20759.jpg,0
0\genuine_2_28108.jpg,0
0\genuine_1_10614.jpg,0
0\genuine_4_78362.jpg,0
1\fake_3_163512.jpg,1
1\fake_5_233180.jpg,1
2\print_2_4954.jpg,2
2\print_1_713.jpg,2
1\fake_4_229721.jpg,1
0\genuine_3_57001.jpg,0
1\fake_4_222368.jpg,1
1\fake_8_242760.jpg,1
1\fake_3_120069.jpg,1
0\genuine_5_84167.jpg,0
1\fake_2_63634.jpg,1
1\fake_4_187616.jpg,1
0\genuine_4_76431.jpg,0
1\fake_2_64469.jpg,1
2\print_1_2301.jpg,2
2\print_2_7998.jpg,2
1\fake_1_15018.jpg,1
2\print_2_4195.jpg,2
1\fake_4_175428.jpg,1
2\print_1_1770.jpg,2
1\fake_2_109433.jpg,1
2\print_1_3735.jpg,2
1\fake_4_232297.jpg,1
2\print_2_6341.jpg,2
0\genuine_3_44533.jpg,0
2\print_1_3536.jpg,2
1\fake_3_153127.jpg,1
1\fake_1_37624.jpg,1
0\genuine_2_26571.jpg,0
1\fake_2_62093.jpg,1
1\fake_2_81674.jpg,1
0\genuine_4_71136.jpg,0
1\fake_3_126901.jpg,1
1\fake_1_5853.jpg,1
2\print_2_4722.jpg,2
0\genuine_1_1916.jpg,0
0\genuine_1_7841.jpg,0
0\genuine_3_57499.jpg,0
0\genuine_3_41181.jpg,0
0\genuine_1_14249.jpg,0
2\print_2_7624.jpg,2
0\genuine_1_14031.jpg,0
2\print_1_1922.jpg,2
1\fake_1_24724.jpg,1
0\genuine_4_72461.jpg,0
2\print_2_4693.jpg,2
2\print_2_6174.jpg,2
1\fake_4_218645.jpg,1
2\print_1_1776.jpg,2
1\fake_5_234913.jpg,1
1\fake_2_77006.jpg,1
1\fake_1_53118.jpg,1
2\print_1_1766.jpg,2
2\print_1_3483.jpg,2
1\fake_2_63136.jpg,1
2\print_1_2952.jpg,2
2\print_2_7041.jpg,2
2\print_1_737.jpg,2
0\genuine_4_63620.jpg,0
1\fake_4_191378.jpg,1
1\fake_4_228426.jpg,1
2\print_2_7874.jpg,2
2\print_2_4776.jpg,2
2\print_1_3179.jpg,2
0\genuine_4_63210.jpg,0
0\genuine_4_74001.jpg,0
1\fake_2_59921.jpg,1
1\fake_7_239801.jpg,1
0\genuine_5_82299.jpg,0
1\fake_3_142646.jpg,1
0\genuine_2_20943.jpg,0
2\print_2_4533.jpg,2
2\print_2_6528.jpg,2
0\genuine_4_66965.jpg,0
2\print_2_4258.jpg,2
0\genuine_3_57751.jpg,0
2\print_2_4267.jpg,2
0\genuine_2_35097.jpg,0
0\genuine_3_50609.jpg,0
2\print_1_2392.jpg,2
0\genuine_2_31533.jpg,0
0\genuine_1_7747.jpg,0
1\fake_3_133992.jpg,1
1\fake_1_37739.jpg,1
0\genuine_2_19961.jpg,0
0\genuine_4_66200.jpg,0
2\print_2_6023.jpg,2
0\genuine_2_39458.jpg,0
0\genuine_1_4080.jpg,0
1\fake_1_34718.jpg,1
2\print_1_3912.jpg,2
2\print_2_4302.jpg,2
2\print_1_2896.jpg,2
0\genuine_3_54441.jpg,0
0\genuine_5_85960.jpg,0
2\print_2_5763.jpg,2
2\print_1_3275.jpg,2
2\print_1_3411.jpg,2
1\fake_4_176950.jpg,1
2\print_2_6577.jpg,2
0\genuine_3_41513.jpg,0
0\genuine_1_11989.jpg,0
1\fake_4_217497.jpg,1
2\print_1_3746.jpg,2
2\print_2_7101.jpg,2
2\print_1_2357.jpg,2
0\genuine_1_7900.jpg,0
0\genuine_1_14923.jpg,0
2\print_1_1594.jpg,2
2\print_2_5037.jpg,2
2\print_2_5438.jpg,2
2\print_1_3514.jpg,2
0\genuine_3_48505.jpg,0
1\fake_3_128289.jpg,1
1\fake_4_184689.jpg,1
1\fake_8_247639.jpg,1
0\genuine_1_1618.jpg,0
1\fake_2_95737.jpg,1
2\print_1_1220.jpg,2
1\fake_4_206049.jpg,1
1\fake_4_192993.jpg,1
1\fake_1_17100.jpg,1
0\genuine_5_79777.jpg,0
1\fake_1_24074.jpg,1
0\genuine_2_38666.jpg,0
1\fake_4_184040.jpg,1
1\fake_4_220375.jpg,1
2\print_2_7848.jpg,2
0\genuine_5_81044.jpg,0
1\fake_4_183667.jpg,1
2\print_2_4406.jpg,2
1\fake_5_233511.jpg,1
0\genuine_3_52585.jpg,0
2\print_1_681.jpg,2
2\print_1_430.jpg,2
1\fake_6_237193.jpg,1
0\genuine_2_33923.jpg,0
2\print_1_1886.jpg,2
1\fake_2_93082.jpg,1
2\print_2_6032.jpg,2
0\genuine_5_80647.jpg,0
0\genuine_4_76921.jpg,0
2\print_2_6539.jpg,2
0\genuine_4_73733.jpg,0
0\genuine_3_44805.jpg,0
1\fake_2_88754.jpg,1
1\fake_3_127092.jpg,1
2\print_2_6818.jpg,2
0\genuine_4_76271.jpg,0
0\genuine_2_38269.jpg,0
1\fake_3_165262.jpg,1
1\fake_4_232548.jpg,1
2\print_2_6035.jpg,2
1\fake_2_114969.jpg,1
2\print_1_888.jpg,2
1\fake_2_105577.jpg,1
0\genuine_1_6541.jpg,0
1\fake_3_132508.jpg,1
1\fake_4_186032.jpg,1
2\print_2_5493.jpg,2
1\fake_4_196600.jpg,1
1\fake_4_201816.jpg,1
2\print_1_2549.jpg,2
0\genuine_3_56832.jpg,0
1\fake_2_113071.jpg,1
0\genuine_1_5528.jpg,0
1\fake_1_51271.jpg,1
1\fake_3_144385.jpg,1
0\genuine_1_16744.jpg,0
1\fake_3_171427.jpg,1
1\fake_2_78927.jpg,1
0\genuine_3_54386.jpg,0
0\genuine_3_50636.jpg,0
0\genuine_4_65627.jpg,0
2\print_2_5511.jpg,2
1\fake_4_221318.jpg,1
0\genuine_3_41998.jpg,0
0\genuine_2_38820.jpg,0
1\fake_3_152472.jpg,1
0\genuine_3_41439.jpg,0
1\fake_1_39015.jpg,1
1\fake_1_5988.jpg,1
2\print_2_6607.jpg,2
1\fake_1_15282.jpg,1
1\fake_3_165637.jpg,1
1\fake_2_65621.jpg,1
1\fake_2_89547.jpg,1
1\fake_2_79218.jpg,1
2\print_2_4558.jpg,2
2\print_1_3342.jpg,2
0\genuine_1_4562.jpg,0
0\genuine_1_15732.jpg,0
0\genuine_1_6186.jpg,0
1\fake_3_155889.jpg,1
0\genuine_2_38856.jpg,0
1\fake_1_45663.jpg,1
2\print_1_1535.jpg,2
2\print_2_7374.jpg,2
2\print_1_3791.jpg,2
0\genuine_2_20061.jpg,0
0\genuine_5_79678.jpg,0
2\print_1_71.jpg,2
1\fake_3_123857.jpg,1
2\print_2_4844.jpg,2
0\genuine_4_59465.jpg,0
2\print_1_837.jpg,2
1\fake_3_129758.jpg,1
2\print_2_4140.jpg,2
2\print_1_3474.jpg,2
1\fake_2_74378.jpg,1
1\fake_4_174822.jpg,1
0\genuine_3_54718.jpg,0
0\genuine_1_617.jpg,0
0\genuine_4_75965.jpg,0
2\print_2_6495.jpg,2
2\print_1_503.jpg,2
0\genuine_4_74033.jpg,0
2\print_2_5133.jpg,2
0\genuine_2_27139.jpg,0
1\fake_2_105092.jpg,1
0\genuine_4_75485.jpg,0
0\genuine_2_35649.jpg,0
1\fake_4_182355.jpg,1
1\fake_2_84864.jpg,1
0\genuine_3_52570.jpg,0
1\fake_1_12121.jpg,1
1\fake_2_64435.jpg,1
2\print_1_2878.jpg,2
1\fake_2_101725.jpg,1
0\genuine_1_6076.jpg,0
0\genuine_1_9487.jpg,0
0\genuine_3_54312.jpg,0
0\genuine_1_13496.jpg,0
1\fake_3_165307.jpg,1
2\print_1_1307.jpg,2
0\genuine_4_64087.jpg,0
2\print_1_2511.jpg,2
2\print_1_2500.jpg,2
0\genuine_4_61095.jpg,0
0\genuine_1_7507.jpg,0
1\fake_2_71841.jpg,1
1\fake_1_38824.jpg,1
2\print_1_3542.jpg,2
1\fake_2_61752.jpg,1
0\genuine_4_75959.jpg,0
0\genuine_5_79116.jpg,0
0\genuine_3_52568.jpg,0
2\print_1_2693.jpg,2
2\print_1_3177.jpg,2
2\print_1_671.jpg,2
1\fake_2_96361.jpg,1
1\fake_1_55074.jpg,1
0\genuine_3_52049.jpg,0
1\fake_1_53385.jpg,1
2\print_2_7658.jpg,2
0\genuine_4_67132.jpg,0
1\fake_4_183921.jpg,1
0\genuine_1_9769.jpg,0
1\fake_2_84812.jpg,1
2\print_2_6062.jpg,2
0\genuine_2_37853.jpg,0
1\fake_8_246839.jpg,1
2\print_1_1273.jpg,2
0\genuine_4_75047.jpg,0
1\fake_3_138235.jpg,1
1\fake_6_236971.jpg,1
0\genuine_1_8145.jpg,0
1\fake_2_75224.jpg,1
1\fake_2_77755.jpg,1
2\print_2_6919.jpg,2
2\print_1_125.jpg,2
1\fake_1_22883.jpg,1
0\genuine_3_59113.jpg,0
0\genuine_2_36860.jpg,0
0\genuine_4_78890.jpg,0
1\fake_1_9666.jpg,1
0\genuine_1_14428.jpg,0
2\print_1_1228.jpg,2
1\fake_2_76456.jpg,1
0\genuine_3_57354.jpg,0
1\fake_3_170820.jpg,1
0\genuine_2_24276.jpg,0
1\fake_1_2371.jpg,1
1\fake_2_110068.jpg,1
2\print_1_2546.jpg,2
2\print_1_3590.jpg,2
0\genuine_2_29042.jpg,0
0\genuine_5_87192.jpg,0
1\fake_3_131865.jpg,1
1\fake_2_80176.jpg,1
0\genuine_5_83405.jpg,0
0\genuine_2_37534.jpg,0
1\fake_4_217186.jpg,1
0\genuine_2_37724.jpg,0
1\fake_2_94347.jpg,1
2\print_2_7219.jpg,2
2\print_2_7104.jpg,2
0\genuine_1_17118.jpg,0
0\genuine_2_21653.jpg,0
1\fake_2_94165.jpg,1
2\print_2_4471.jpg,2
1\fake_4_202485.jpg,1
2\print_1_1242.jpg,2
2\print_1_2266.jpg,2
0\genuine_1_15185.jpg,0
0\genuine_1_1877.jpg,0
2\print_1_642.jpg,2
1\fake_3_146919.jpg,1
0\genuine_4_73073.jpg,0
1\fake_1_45740.jpg,1
1\fake_8_245003.jpg,1
0\genuine_1_9074.jpg,0
1\fake_2_78166.jpg,1
0\genuine_1_3311.jpg,0
1\fake_1_9653.jpg,1
2\print_2_6398.jpg,2
1\fake_2_63627.jpg,1
1\fake_2_98537.jpg,1
1\fake_3_154460.jpg,1
0\genuine_3_42170.jpg,0
2\print_1_647.jpg,2
2\print_1_3854.jpg,2
0\genuine_2_23819.jpg,0
